order_id,customer_id,order_date,product_id,product_name,product_price,quantity
355,CUST027,18/02/2023,PQR456,Champagne Sparkle Body Powder,6.13,5
356,CUST099,27/06/2023,TUV456,Jasmine Joy Bubble Bath,406.86,9
357,CUST004,05/08/2023,PQR456,Coconut Dream Hair Mask,73.39,5
358,CUST001,02/08/2023,WXY789,Berry Bliss Lip Balm,209.33,5
359,CUST061,06/06/2023,MNO123,Turquoise Tranquility Face Toner,399.03,8
360,CUST048,05/05/2023,QRS345,Mountain Mist Deodorant,149.83,8
361,CUST044,12/07/2023,RST012,Cucumber Coolness Face Mask,231.97,4
362,CUST018,05/03/2023,EFG123,Turquoise Tranquility Face Toner,435.43,9
363,CUST053,23/10/2023,OPQ567,Maple Syrup Lip Balm,70.32,6
364,CUST096,15/02/2023,CDE345,Cocoa Butter Body Butter,138.74,9
365,CUST039,02/06/2023,LMN234,Coral Crush Nail File,232.13,7
366,CUST096,16/07/2023,VWX234,Mango Tango Hair Serum,292.67,10
367,CUST062,14/04/2023,ABC123,Eucalyptus Elegance Shampoo,345.34,7
368,CUST084,25/09/2023,ABC901,Ruby Red Lip Liner,199.14,7
369,CUST080,03/06/2023,STU901,Sunflower Sunshine Sunblock,237.42,5
370,CUST071,02/10/2023,RST012,Rosemary Relaxation Bath Oil,5.44,4
371,CUST030,26/05/2023,YZA567,Grapefruit Glow Body Wash,129.34,4
372,CUST079,15/01/2023,LMN456,Emerald Enchantment Mascara,348.35,6
373,CUST014,06/03/2023,ZAB234,Peachy Keen Blush,390.31,7
374,CUST096,10/11/2023,VWX234,Lemonade Lip Liner,352.43,8
375,CUST070,24/12/2023,ABC901,Golden Glow Highlighter,35.15,10
376,CUST056,20/01/2023,EFG123,Pumpkin Spice Body Scrub,271.96,6
377,CUST046,10/01/2023,CDE345,Sunset Serenade Lipstick,175.59,3
378,CUST041,29/01/2023,STU901,Berry Bliss Lip Balm,169.22,10
379,CUST082,23/10/2023,TUV456,Berry Bliss Lip Balm,299.13,4
380,CUST005,20/04/2023,HIJ456,Honeydew Melon Body Mist,236.79,5
381,CUST087,11/10/2023,IJK901,Winter Wonderland Nail Polish,405.63,1
382,CUST097,20/11/2023,XYZ678,Grapefruit Glow Body Wash,44.82,1
383,CUST049,04/11/2023,FGH890,Rose Petal Face Mask,378.82,5
384,CUST065,27/07/2023,LMN456,Sunset Serenade Lipstick,80.42,4
385,CUST093,13/09/2023,FGH678,Lilac Love Hand Soap,298.03,9
386,CUST067,21/10/2023,EFG901,Vanilla Bean Hand Cream,153.84,6
387,CUST010,28/11/2023,DEF456,Berry Bliss Lip Balm,24.11,4
388,CUST013,05/02/2023,WXY789,Mystic Forest Eyeshadow,241.11,6
389,CUST044,16/11/2023,TUV678,Cherry Cheesecake Lip Scrub,85.25,7
390,CUST047,26/02/2023,ZAB234,Berry Bliss Lip Balm,154.12,7
391,CUST092,04/06/2023,TUV456,Aloe Vera Sunscreen,80.96,8
392,CUST040,15/11/2023,ABC123,Coral Crush Nail File,265.6,7
393,CUST006,30/10/2023,KLM789,Plum Perfect Nail Polish Remover,285.91,2
394,CUST091,07/05/2023,IJK123,Honeydew Melon Body Mist,381.29,4
395,CUST069,04/12/2023,ABC901,Sunflower Sunshine Sunblock,32.52,3
396,CUST077,19/12/2023,KLM789,Amber Aura Cologne,195.8,1
397,CUST084,12/03/2023,LMN234,Champagne Sparkle Body Powder,245.82,7
398,CUST003,20/03/2023,RST012,Grapefruit Glow Body Wash,432.69,7
399,CUST064,11/12/2023,CDE567,Aloe Vera Sunscreen,158.84,7
400,CUST085,30/08/2023,ZAB012,Pineapple Paradise Body Spray,391.47,6
401,CUST048,26/06/2023,EFG123,Ocean Breeze Body Wash,351.83,2
402,CUST050,07/12/2023,XYZ678,Lemonade Lip Liner,153.83,8
403,CUST037,19/05/2023,JKL890,Silver Lining Nail Clippers,387.44,6
404,CUST087,13/11/2023,DEF456,Amethyst Allure Eye Cream,31.88,9
405,CUST009,15/10/2023,EFG901,Vanilla Bean Hand Cream,424.01,6
406,CUST049,19/08/2023,BCD678,Sunflower Sunshine Sunblock,388.83,9
407,CUST012,09/02/2023,LMN234,Lilac Love Hand Soap,400.8,3
408,CUST080,22/02/2023,XYZ678,Tropical Paradise Body Lotion,171.51,6
409,CUST031,14/01/2023,BCD678,Peony Passion Makeup Remover,141.89,7
410,CUST089,15/11/2023,MNO123,Cocoa Butter Body Butter,351.09,8
411,CUST057,09/04/2023,DEF234,Grapefruit Glow Body Wash,313.12,10
412,CUST020,22/08/2023,QRS345,Emerald Enchantment Mascara,366.93,9
413,CUST036,06/08/2023,IJK123,Honeydew Melon Body Mist,133.52,8
414,CUST074,13/01/2023,PQR678,Champagne Sparkle Body Powder,88.08,10
415,CUST005,02/01/2023,UVW345,Lilac Love Hand Soap,169.41,4
416,CUST093,14/06/2023,OPQ789,Lilac Love Hand Soap,79.49,3
417,CUST063,07/05/2023,LMN234,Plum Perfect Nail Polish Remover,30.6,3
418,CUST088,03/11/2023,JKL012,Lavender Fields Bath Salts,20.84,4
419,CUST041,17/07/2023,LMN234,Cotton Candy Lip Gloss,82.68,6
420,CUST076,14/11/2023,GHI567,Winter Wonderland Nail Polish,184.33,7
421,CUST043,27/02/2023,RST012,Lemonade Lip Liner,255.56,2
422,CUST024,20/11/2023,VWX012,Midnight Moonlight Candle,265.84,3
423,CUST075,22/11/2023,DEF234,Emerald Enchantment Mascara,93.67,4
424,CUST033,19/11/2023,ZAB012,Mountain Mist Deodorant,273.56,1
425,CUST076,23/06/2023,WXY901,Winter Wonderland Nail Polish,96.71,2
426,CUST049,24/02/2023,JKL890,Amber Aura Cologne,186.17,4
427,CUST035,24/08/2023,YZA567,Cherry Cheesecake Lip Scrub,59.82,3
428,CUST010,22/04/2023,FGH678,Maple Syrup Lip Balm,185.85,4
429,CUST011,20/03/2023,DEF456,Silver Lining Nail Clippers,210.49,7
430,CUST004,19/01/2023,VWX012,Midnight Moonlight Candle,159.88,10
431,CUST059,23/05/2023,KLM789,Sunflower Sunshine Sunblock,103.95,8
432,CUST083,25/10/2023,YZA567,Cherry Blossom Shampoo,157.73,6
433,CUST059,08/09/2023,WXY789,Mountain Mist Deodorant,124.39,5
434,CUST011,25/12/2023,VWX012,Rose Petal Face Mask,135.14,5
435,CUST044,23/03/2023,FGH678,Plum Perfect Nail Polish Remover,186.61,3
436,CUST077,05/04/2023,DEF456,Turquoise Tranquility Face Toner,238.75,2
437,CUST076,30/01/2023,KLM789,Emerald Enchantment Mascara,152.71,1
438,CUST055,17/06/2023,ZAB012,Lavender Fields Bath Salts,36.99,5
439,CUST009,05/08/2023,WXY789,Peppermint Patty Foot Cream,318.84,8
440,CUST076,18/12/2023,UVW345,Cocoa Butter Body Butter,220.84,9
441,CUST079,06/01/2023,ZAB012,Cotton Candy Lip Gloss,139.8,3
442,CUST040,08/07/2023,ABC123,Pumpkin Spice Body Scrub,439.44,2
443,CUST090,18/07/2023,ABC123,Golden Glow Highlighter,33.79,9
444,CUST065,01/02/2023,WXY789,Sapphire Skies Eyeliner,111.37,3
445,CUST072,09/01/2023,UVW345,Peachy Keen Blush,473.81,3
446,CUST008,12/04/2023,TUV456,Cucumber Coolness Face Mask,433.88,7
447,CUST006,02/01/2023,WXY901,Lavender Fields Bath Salts,228.69,8
448,CUST030,17/10/2023,VWX234,Champagne Sparkle Body Powder,106.51,2
449,CUST082,24/12/2023,IJK123,Rosemary Relaxation Bath Oil,366.94,10
450,CUST020,17/02/2023,EFG123,Cinnamon Swirl Body Oil,92.69,5
451,CUST066,20/03/2023,PQR456,Mountain Mist Deodorant,171.78,5
452,CUST014,09/11/2023,PQR456,Rosemary Relaxation Bath Oil,421.15,7
453,CUST024,30/10/2023,MNO345,Peachy Keen Blush,442.17,9
454,CUST051,09/04/2023,QRS345,Sapphire Skies Eyeliner,51.92,1
455,CUST016,19/10/2023,OPQ789,Tropical Paradise Body Lotion,333.44,10
456,CUST073,03/06/2023,RST012,Mystic Forest Eyeshadow,473.63,3
457,CUST027,07/10/2023,LMN456,Cocoa Butter Body Butter,392.18,4
458,CUST065,30/09/2023,ZAB234,Rose Petal Face Mask,172.3,3
459,CUST098,31/05/2023,RST012,Cotton Candy Lip Gloss,371.92,5
460,CUST094,26/02/2023,STU789,Cherry Blossom Shampoo,204.37,8
461,CUST096,17/04/2023,NOP890,Eucalyptus Elegance Shampoo,385.51,8
462,CUST047,04/04/2023,UVW345,Sunset Serenade Lipstick,168.48,8
463,CUST039,08/07/2023,KLM567,Maple Syrup Lip Balm,90.77,7
464,CUST071,16/10/2023,WXY901,Lilac Love Hand Soap,11.75,8
465,CUST064,30/07/2023,JKL012,Pumpkin Spice Body Scrub,85.24,3
466,CUST032,05/05/2023,KLM567,Jasmine Joy Bubble Bath,101.75,4
467,CUST015,25/08/2023,ABC123,Peppermint Patty Foot Cream,219.22,7
468,CUST049,24/10/2023,NOP890,Plum Perfect Nail Polish Remover,136.53,9
469,CUST090,11/06/2023,OPQ567,Cotton Candy Lip Gloss,36.41,7
470,CUST088,21/05/2023,JKL012,Cotton Candy Lip Gloss,138.74,7
471,CUST056,08/05/2023,LMN456,Jasmine Joy Bubble Bath,164.41,8
472,CUST019,05/10/2023,BCD678,Mountain Mist Deodorant,386.46,5
473,CUST046,19/12/2023,BCD890,Rosemary Relaxation Bath Oil,445.36,5
474,CUST057,10/12/2023,IJK123,Peachy Keen Blush,202.33,10
475,CUST025,16/06/2023,ABC123,Eucalyptus Elegance Shampoo,384.49,1
476,CUST043,03/05/2023,ABC123,Pineapple Paradise Body Spray,105.78,5
477,CUST015,25/09/2023,EFG901,Blueberry Blast Face Wash,91.24,5
478,CUST068,29/11/2023,KLM789,Winter Wonderland Nail Polish,263.73,9
479,CUST017,05/01/2023,TUV456,Mountain Mist Deodorant,326.31,2
480,CUST078,09/08/2023,YZA567,Ruby Red Lip Liner,170.52,1
481,CUST009,22/10/2023,CDE567,Midnight Moonlight Candle,437.34,6
482,CUST064,13/05/2023,TUV456,Emerald Enchantment Mascara,335.82,8
483,CUST078,13/09/2023,TUV678,Peachy Keen Blush,272.96,2
484,CUST006,14/03/2023,KLM789,Berry Bliss Lip Balm,338.96,7
485,CUST088,06/03/2023,FGH890,Mountain Mist Deodorant,118.68,6
486,CUST063,03/08/2023,TUV678,Peachy Keen Blush,50.74,9
487,CUST078,10/08/2023,ZAB012,Peachy Keen Blush,90.62,4
488,CUST087,04/08/2023,DEF456,Mango Tango Hair Serum,65.33,1
489,CUST030,24/08/2023,RST012,Winter Wonderland Nail Polish,324.16,2
490,CUST006,05/07/2023,BCD890,Cocoa Butter Body Butter,30.33,10
491,CUST035,16/11/2023,WXY901,Cherry Blossom Shampoo,421.18,5
492,CUST016,07/09/2023,ZAB012,Cotton Candy Lip Gloss,32.8,1
493,CUST007,18/10/2023,EFG901,Rosemary Relaxation Bath Oil,7.26,8
494,CUST039,15/09/2023,UVW345,Turquoise Tranquility Face Toner,169.23,5
495,CUST025,20/12/2023,ZAB012,Grapefruit Glow Body Wash,489.04,6
496,CUST039,17/03/2023,TUV456,Peppermint Patty Foot Cream,407.03,7
497,CUST027,05/05/2023,QRS345,Tropical Paradise Body Lotion,10.75,6
498,CUST099,20/09/2023,GHI789,Ruby Red Lip Liner,30.37,10
499,CUST010,14/08/2023,GHI567,Ruby Red Lip Liner,443.06,6
500,CUST090,26/06/2023,QRS345,Sunflower Sunshine Sunblock,43.02,4
501,CUST051,13/03/2023,LMN456,Citrus Splash Perfume,363.7,4
502,CUST018,23/05/2023,YZA567,Golden Glow Highlighter,182.24,9
503,CUST045,22/12/2023,DEF456,Sunset Serenade Lipstick,400.73,9
504,CUST041,01/03/2023,EFG123,Cherry Blossom Shampoo,361.55,8
505,CUST063,14/08/2023,ABC123,Midnight Moonlight Candle,226.08,4
506,CUST094,18/06/2023,EFG901,Rosemary Relaxation Bath Oil,168.01,5
507,CUST060,23/09/2023,OPQ567,Maple Syrup Lip Balm,6.46,3
508,CUST049,02/12/2023,HIJ234,Emerald Enchantment Mascara,190.27,6
509,CUST046,17/09/2023,JKL012,Cherry Cheesecake Lip Scrub,308.05,10
510,CUST054,20/07/2023,MNO345,Lavender Fields Bath Salts,242.48,5
511,CUST030,12/09/2023,DEF456,Midnight Moonlight Candle,423.33,1
512,CUST047,04/06/2023,GHI789,Ruby Red Lip Liner,94.29,2
513,CUST009,25/06/2023,ZAB012,Rosemary Relaxation Bath Oil,149.28,8
514,CUST037,13/11/2023,TUV678,Berry Bliss Lip Balm,474.23,8
515,CUST014,06/06/2023,TUV678,Mango Tango Hair Serum,114.05,7
516,CUST034,16/12/2023,WXY901,Winter Wonderland Nail Polish,183.84,3
517,CUST022,14/08/2023,FGH890,Sunset Serenade Lipstick,111.51,1
518,CUST078,12/02/2023,RST012,Pineapple Paradise Body Spray,189.1,8
519,CUST042,06/09/2023,CDE567,Lavender Fields Bath Salts,235.15,7
520,CUST043,12/12/2023,EFG123,Cherry Blossom Shampoo,265.26,7
521,CUST088,17/08/2023,ABC901,Coral Crush Nail File,183.26,6
522,CUST047,03/03/2023,XYZ678,Champagne Sparkle Body Powder,46.59,8
523,CUST026,11/03/2023,PQR456,Rose Petal Face Mask,155.96,4
524,CUST081,11/08/2023,BCD890,Winter Wonderland Nail Polish,151.53,1
525,CUST099,07/05/2023,WXY901,Pumpkin Spice Body Scrub,364.25,4
526,CUST093,06/02/2023,IJK123,Golden Glow Highlighter,223.56,10
527,CUST059,28/11/2023,DEF456,Cotton Candy Lip Gloss,62.15,9
528,CUST035,12/06/2023,EFG901,Cherry Blossom Shampoo,249.93,8
529,CUST004,04/01/2023,IJK901,Grapefruit Glow Body Wash,243.72,1
530,CUST048,16/10/2023,ZAB012,Peachy Keen Blush,295.63,4
531,CUST078,18/08/2023,GHI789,Eucalyptus Elegance Shampoo,51.32,6
532,CUST001,16/08/2023,FGH678,Jasmine Joy Bubble Bath,197.38,9
533,CUST094,11/07/2023,CDE345,Mango Tango Hair Serum,11.14,6
534,CUST007,12/03/2023,IJK123,Cucumber Coolness Face Mask,265.32,1
535,CUST013,14/05/2023,MNO123,Rose Petal Face Mask,396.12,8
536,CUST043,25/02/2023,CDE567,Ocean Breeze Body Wash,364.25,5
537,CUST032,25/09/2023,WXY789,Lemon Twist Perfume,474.19,7
538,CUST041,01/06/2023,YZA345,Berry Bliss Lip Balm,117.5,8
539,CUST061,12/07/2023,PQR678,Lavender Fields Bath Salts,333.67,2
540,CUST100,17/09/2023,HIJ234,Cucumber Coolness Face Mask,125.51,8
541,CUST047,14/01/2023,DEF234,Oceanic Opulence Body Butter,154.95,1
542,CUST017,07/08/2023,FGH890,Blueberry Blast Face Wash,369.78,3
543,CUST034,24/10/2023,DEF456,Berry Bliss Lip Balm,81.75,6
544,CUST098,28/05/2023,DEF456,Cinnamon Swirl Body Oil,245.46,8
545,CUST026,14/03/2023,TUV678,Mango Tango Hair Serum,243.06,4
546,CUST053,16/02/2023,ABC901,Sunflower Sunshine Sunblock,37.78,8
547,CUST044,28/09/2023,DEF456,Turquoise Tranquility Face Toner,220.01,2
548,CUST042,05/09/2023,ZAB012,Tropical Paradise Body Lotion,262.62,3
549,CUST059,18/03/2023,MNO345,Berry Bliss Lip Balm,79.7,3
550,CUST009,06/02/2023,EFG123,Vanilla Bean Hand Cream,72.57,8
551,CUST081,02/04/2023,QRS123,Sunflower Sunshine Sunblock,60.94,6
552,CUST061,31/01/2023,WXY789,Winter Wonderland Nail Polish,310.39,7
553,CUST096,19/03/2023,KLM789,Jasmine Joy Bubble Bath,72.27,5
554,CUST017,10/11/2023,ZAB012,Jasmine Joy Bubble Bath,79.94,6
555,CUST074,20/08/2023,WXY789,Emerald Enchantment Mascara,472.38,5
556,CUST100,28/03/2023,CDE567,Peony Passion Makeup Remover,412.46,3
557,CUST004,30/03/2023,LMN456,Cotton Candy Lip Gloss,20.78,7
558,CUST086,06/08/2023,YZA345,Rosemary Relaxation Bath Oil,221.75,2
559,CUST024,07/05/2023,DEF234,Cotton Candy Lip Gloss,456.69,1
560,CUST100,18/01/2023,OPQ789,Cotton Candy Lip Gloss,466.54,8
561,CUST041,28/05/2023,OPQ567,Rosemary Relaxation Bath Oil,248.51,4
562,CUST082,14/04/2023,EFG123,Cotton Candy Lip Gloss,21.89,6
563,CUST050,07/11/2023,ABC123,Lavender Fields Bath Salts,198.67,2
564,CUST095,11/01/2023,EFG123,Peachy Keen Blush,451.89,3
565,CUST004,08/04/2023,VWX234,Jasmine Joy Bubble Bath,313.43,9
566,CUST070,11/11/2023,MNO345,Rose Petal Face Mask,263.6,4
567,CUST063,09/03/2023,STU789,Citrus Splash Perfume,315.78,9
568,CUST086,09/11/2023,BCD890,Turquoise Tranquility Face Toner,416.13,7
569,CUST075,04/01/2023,CDE567,Peachy Keen Blush,7.03,7
570,CUST019,09/04/2023,ZAB234,Winter Wonderland Nail Polish,350.03,9
571,CUST034,26/06/2023,TUV456,Eucalyptus Elegance Shampoo,346.54,9
572,CUST097,08/08/2023,JKL012,Lilac Love Hand Soap,490.31,8
573,CUST053,08/03/2023,LMN234,Vanilla Bean Hand Cream,164.33,6
574,CUST034,15/01/2023,HIJ456,Sunset Serenade Lipstick,314.47,8
575,CUST068,17/09/2023,CDE345,Lavender Fields Bath Salts,291.47,2
576,CUST080,31/08/2023,ABC901,Winter Wonderland Nail Polish,270.2,2
577,CUST023,08/03/2023,BCD678,Sapphire Skies Eyeliner,82.98,1
578,CUST077,08/05/2023,DEF456,Amethyst Allure Eye Cream,289.66,2
579,CUST022,30/05/2023,GHI567,Mountain Mist Deodorant,312.59,3
580,CUST056,09/12/2023,KLM567,Lemonade Lip Liner,109.31,7
581,CUST040,20/06/2023,YZA567,Tropical Paradise Body Lotion,78.85,8
582,CUST061,06/06/2023,GHI789,Cucumber Coolness Face Mask,54.44,1
583,CUST038,27/02/2023,UVW345,Coral Crush Nail File,302.01,4
584,CUST061,28/10/2023,EFG123,Mango Tango Hair Serum,114.39,8
585,CUST022,21/12/2023,ZAB012,Grapefruit Glow Body Wash,482.63,5
586,CUST083,04/10/2023,STU789,Coral Crush Nail File,237.53,10
587,CUST053,14/10/2023,VWX012,Champagne Sparkle Body Powder,233.61,6
588,CUST079,21/08/2023,YZA567,Blueberry Blast Face Wash,49.55,9
589,CUST064,30/08/2023,EFG123,Cinnamon Swirl Body Oil,384.12,1
590,CUST051,22/02/2023,VWX012,Mountain Mist Deodorant,106.2,1
591,CUST007,22/09/2023,STU789,Peppermint Patty Foot Cream,294.27,9
592,CUST041,16/07/2023,UVW345,Pineapple Paradise Body Spray,280.25,3
593,CUST031,01/05/2023,GHI789,Sunflower Sunshine Sunblock,388.23,8
594,CUST087,21/05/2023,YZA345,Ruby Red Lip Liner,447.45,9
595,CUST067,11/07/2023,GHI567,Mountain Mist Deodorant,42.89,10
596,CUST033,12/04/2023,HIJ456,Coral Crush Nail File,194.95,5
597,CUST055,03/04/2023,VWX012,Aloe Vera Sunscreen,149.46,2
598,CUST039,27/10/2023,BCD678,Champagne Sparkle Body Powder,352.47,3
599,CUST091,09/01/2023,PQR678,Cocoa Butter Body Butter,410.19,6
600,CUST074,08/02/2023,KLM789,Sunset Serenade Lipstick,291.7,5
601,CUST074,17/04/2023,CDE345,Emerald Enchantment Mascara,497.9,7
602,CUST080,01/07/2023,ZAB012,Lemon Twist Perfume,40.82,7
603,CUST050,06/09/2023,XYZ678,Turquoise Tranquility Face Toner,88.85,4
604,CUST039,15/04/2023,KLM789,Golden Glow Highlighter,87.27,8
605,CUST023,18/01/2023,IJK123,Amber Aura Cologne,106.94,2
606,CUST059,20/08/2023,IJK123,Sunflower Sunshine Sunblock,336.2,5
607,CUST078,06/09/2023,NOP012,Maple Syrup Lip Balm,252.69,6
608,CUST099,22/08/2023,TUV456,Tropical Paradise Body Lotion,188.99,6
609,CUST004,15/11/2023,CDE345,Silver Lining Nail Clippers,158.55,10
610,CUST079,26/11/2023,BCD890,Mystic Forest Eyeshadow,185.41,4
611,CUST029,25/12/2023,OPQ567,Turquoise Tranquility Face Toner,152.82,6
612,CUST091,22/07/2023,DEF234,Ruby Red Lip Liner,365.05,7
613,CUST052,04/10/2023,ABC123,Cinnamon Swirl Body Oil,87.34,6
614,CUST087,05/12/2023,ABC901,Pineapple Paradise Body Spray,232.83,6
615,CUST094,04/06/2023,EFG901,Golden Glow Highlighter,144.94,10
616,CUST074,28/03/2023,RST012,Mango Tango Hair Serum,461.33,9
617,CUST054,19/05/2023,MNO345,Amber Aura Cologne,266.38,3
618,CUST097,12/07/2023,GHI567,Sapphire Skies Eyeliner,218.54,5
619,CUST003,16/04/2023,STU901,Mountain Mist Deodorant,427.85,7
620,CUST077,15/03/2023,ABC123,Vanilla Bean Hand Cream,436.53,1
621,CUST027,18/04/2023,WXY901,Turquoise Tranquility Face Toner,17.01,10
622,CUST043,27/02/2023,VWX012,Ocean Breeze Body Wash,466.29,4
623,CUST048,11/01/2023,BCD890,Amethyst Allure Eye Cream,320.09,3
624,CUST076,20/03/2023,TUV456,Cocoa Butter Body Butter,165.39,6
625,CUST041,01/09/2023,DEF234,Aloe Vera Sunscreen,99.23,5
626,CUST052,14/05/2023,JKL890,Amethyst Allure Eye Cream,153.58,9
627,CUST099,26/09/2023,QRS123,Cocoa Butter Body Butter,497.78,2
628,CUST100,13/09/2023,CDE567,Oceanic Opulence Body Butter,375.35,3
629,CUST057,28/03/2023,YZA567,Midnight Moonlight Candle,419.75,2
630,CUST030,25/10/2023,DEF456,Midnight Moonlight Candle,307.31,4
631,CUST033,08/07/2023,BCD678,Lilac Love Hand Soap,44.94,2
632,CUST058,03/06/2023,EFG123,Sunflower Sunshine Sunblock,425.78,10
633,CUST071,27/03/2023,XYZ678,Amber Aura Cologne,324.72,6
634,CUST012,08/10/2023,PQR678,Grapefruit Glow Body Wash,326.36,8
635,CUST080,23/02/2023,MNO123,Vanilla Bean Hand Cream,491.28,2
636,CUST007,15/12/2023,VWX012,Plum Perfect Nail Polish Remover,210.43,5
637,CUST096,19/06/2023,DEF234,Sapphire Skies Eyeliner,195.34,1
638,CUST076,26/01/2023,JKL890,Cherry Cheesecake Lip Scrub,254.8,3
639,CUST062,28/07/2023,ZAB234,Winter Wonderland Nail Polish,128.73,9
640,CUST036,08/08/2023,ABC123,Ocean Breeze Body Wash,434.8,10
641,CUST001,23/03/2023,QRS345,Grapefruit Glow Body Wash,211.39,9
642,CUST071,23/05/2023,EFG123,Jasmine Joy Bubble Bath,178.74,5
643,CUST030,10/07/2023,CDE345,Sapphire Skies Eyeliner,264.55,8
644,CUST034,11/08/2023,NOP890,Oceanic Opulence Body Butter,123.58,10
645,CUST004,23/12/2023,XYZ678,Sunflower Sunshine Sunblock,279.66,3
646,CUST061,17/06/2023,FGH678,Plum Perfect Nail Polish Remover,199.32,6
647,CUST055,29/06/2023,YZA345,Turquoise Tranquility Face Toner,141.44,7
648,CUST014,25/06/2023,LMN456,Blueberry Blast Face Wash,358.71,8
649,CUST076,27/11/2023,MNO123,Amethyst Allure Eye Cream,27.54,6
650,CUST040,07/05/2023,BCD678,Citrus Splash Perfume,103.62,3
651,CUST036,28/03/2023,JKL890,Peony Passion Makeup Remover,32.18,8
652,CUST095,06/05/2023,ABC901,Citrus Splash Perfume,50.2,7
653,CUST068,01/12/2023,RST012,Cherry Cheesecake Lip Scrub,479.81,7
654,CUST076,10/09/2023,DEF234,Sunset Serenade Lipstick,391.49,6
655,CUST066,01/12/2023,FGH678,Tropical Paradise Body Lotion,148.89,9
656,CUST076,05/09/2023,ZAB012,Pineapple Paradise Body Spray,223.38,10
657,CUST003,21/12/2023,UVW345,Peachy Keen Blush,445.57,9
658,CUST051,17/07/2023,LMN456,Sunflower Sunshine Sunblock,490.54,6
659,CUST098,09/04/2023,STU789,Pineapple Paradise Body Spray,7.09,3
660,CUST100,12/02/2023,BCD890,Eucalyptus Elegance Shampoo,357.6,7
661,CUST056,04/12/2023,GHI567,Eucalyptus Elegance Shampoo,292.64,8
662,CUST051,17/04/2023,CDE567,Peachy Keen Blush,247.31,8
663,CUST069,04/02/2023,PQR678,Coral Crush Nail File,115.33,4
664,CUST076,30/08/2023,UVW345,Citrus Splash Perfume,26.77,4
665,CUST088,24/02/2023,IJK901,Mountain Mist Deodorant,219.6,10
666,CUST073,30/12/2023,EFG901,Plum Perfect Nail Polish Remover,48.62,6
667,CUST021,29/10/2023,KLM789,Peachy Keen Blush,105.78,5
668,CUST043,28/10/2023,PQR456,Emerald Enchantment Mascara,136.73,4
669,CUST064,14/07/2023,MNO123,Mango Tango Hair Serum,54.21,5
670,CUST025,03/12/2023,HIJ456,Jasmine Joy Bubble Bath,471.15,9
671,CUST034,04/05/2023,FGH890,Rose Petal Face Mask,429.39,5
672,CUST025,23/07/2023,NOP012,Golden Glow Highlighter,431.83,3
673,CUST095,13/11/2023,FGH678,Ocean Breeze Body Wash,115.86,3
674,CUST074,01/01/2023,STU789,Midnight Moonlight Candle,214.8,1
675,CUST039,02/01/2023,TUV456,Peony Passion Makeup Remover,326.6,2
676,CUST053,13/07/2023,FGH678,Cucumber Coolness Face Mask,338.64,5
677,CUST088,16/12/2023,CDE345,Mountain Mist Deodorant,44.8,8
678,CUST098,02/08/2023,ZAB012,Honeydew Melon Body Mist,13.74,6
679,CUST051,18/06/2023,JKL890,Sapphire Skies Eyeliner,249.74,1
680,CUST043,10/04/2023,PQR678,Maple Syrup Lip Balm,120.61,5
681,CUST082,16/09/2023,NOP012,Berry Bliss Lip Balm,118.54,4
682,CUST045,20/02/2023,JKL890,Cotton Candy Lip Gloss,307.1,6
683,CUST053,19/11/2023,QRS123,Cinnamon Swirl Body Oil,62.74,5
684,CUST046,24/10/2023,NOP890,Berry Bliss Lip Balm,171.83,3
685,CUST068,14/02/2023,EFG901,Lilac Love Hand Soap,182.63,1
686,CUST002,09/03/2023,NOP890,Amethyst Allure Eye Cream,381.03,7
687,CUST068,21/07/2023,FGH890,Mountain Mist Deodorant,189.23,10
688,CUST088,16/01/2023,QRS345,Blueberry Blast Face Wash,199.53,8
689,CUST035,15/08/2023,CDE567,Cherry Blossom Shampoo,330.5,9
690,CUST052,14/03/2023,ZAB234,Turquoise Tranquility Face Toner,442.36,5
691,CUST070,20/07/2023,WXY901,Lemonade Lip Liner,319.76,5
692,CUST071,04/12/2023,ZAB012,Cherry Blossom Shampoo,444.38,6
693,CUST011,19/09/2023,PQR456,Cherry Cheesecake Lip Scrub,368.8,7
694,CUST025,10/03/2023,NOP012,Amethyst Allure Eye Cream,254.48,2
695,CUST039,29/04/2023,GHI567,Cherry Cheesecake Lip Scrub,104.09,7
696,CUST096,06/11/2023,QRS123,Midnight Moonlight Candle,201.39,8
697,CUST063,23/03/2023,TUV456,Rose Petal Face Mask,419.23,5
698,CUST015,28/10/2023,VWX234,Cherry Blossom Shampoo,144.52,7
699,CUST091,25/10/2023,EFG123,Ruby Red Lip Liner,267.16,1
700,CUST036,03/04/2023,PQR456,Emerald Enchantment Mascara,267.85,6
701,CUST019,20/07/2023,EFG901,Midnight Moonlight Candle,42.69,9
702,CUST024,15/08/2023,STU789,Cucumber Coolness Face Mask,159.86,4
703,CUST059,26/05/2023,TUV678,Pumpkin Spice Body Scrub,396.43,6
704,CUST034,19/07/2023,HIJ456,Cocoa Butter Body Butter,498.8,5
705,CUST077,26/12/2023,IJK123,Champagne Sparkle Body Powder,487.84,1
706,CUST042,13/03/2023,RST012,Cherry Blossom Shampoo,142.03,1
707,CUST015,02/09/2023,BCD890,Sapphire Skies Eyeliner,444.25,1
708,CUST066,06/06/2023,VWX012,Grapefruit Glow Body Wash,310.92,8
709,CUST067,19/07/2023,LMN456,Golden Glow Highlighter,206.39,1
